,tweet_dt,id,tweet
152,2021-07-15,1415481467858309124,"RT @PMudakikwa: Do not pull your mask down ❌
or hang it around the neck ❌
under the nose ❌ chin❌or ears ❌
#WearAMask properly 
#WorldMaskWe…"
153,2021-07-15,1415479666786308097,@FerdinandUWIMAN @CityofKigali @RwandaLocalGov @gatjmv @RwandaHealth @DrMpunga @Radiorwanda_RBA @AldoHavugimana… https://t.co/KvbFUFTy8s
154,2021-07-15,1415479611912249348,@FerdinandUWIMAN @Radiorwanda_RBA @RwandaHealth @RBCRwanda @UWAYODivin @KagemeT @CityofKigali @Nyarugenge… https://t.co/f8g4DPoIiW
155,2021-07-15,1415471788629413888,impact of compiling accurate data to improve the health of individuals with #RHD in #Rwanda. Great team @LeslieKaze… https://t.co/8jpZ2Ho577
156,2021-07-14,1415460582044672001,@RBCRwanda @princenshiz @nsanzimanasabin Twirinde https://t.co/ixzWD0yllf
157,2021-07-14,1415446023548329988,"RT @anumino: My brothers &amp; Sisters #RwOT, one of the  guns we have to kill #COVID19 is JUST to #WearAMask &amp; protect our 🇷🇼
Make sure you fo…"
158,2021-07-14,1415445915482079232,@Twubahane1 @RwandaHealth @RBCRwanda Umubare w'abakize bose guhera muri 2020 ukagabanya n'umubare w'abarwaye bose guhera muri 2020.
159,2021-07-14,1415444818248048651,"RT @NewTimesRwanda: Rwanda Biomedical Centre (RBC) plans to introduce Covid-19 self-testing kits.

According to Dr. Sabin Nsanzimana, @RBCR…"
160,2021-07-14,1415441979396300801,"RT @RBCRwanda: Birashoboka ko wakwandura #COVID19 kandi warakingiwe ariko biri ku kigero gito. Igihe bibayeho, urukingo rukurinda kuzahara.…"
161,2021-07-14,1415441957212626950,RT @princenshiz: Murakoze kubwubu busobanuro muduhaye   @nsanzimanasabin @RBCRwanda 🙏🏾
162,2021-07-14,1415441632913149969,@FerdinandUWIMAN @Radiorwanda_RBA @RwandaHealth @RBCRwanda @UWAYODivin @KagemeT @CityofKigali @Nyarugenge… https://t.co/31Jcgmarh0
163,2021-07-14,1415437093669646336,RT @dkarusisi: Thank you @RBCRwanda for your service to the country. We are grateful 🙏🏾 https://t.co/0vqvbXQRsL
164,2021-07-14,1415436115641765891,@RBCRwanda @princenshiz @nsanzimanasabin @RBCRwanda  Iri jambo urukingo mukoresha byaba byiza murihinduye kuko uruk… https://t.co/gDfLqoxUCw
165,2021-07-14,1415434309759115268,@RwandaHealth @RBCRwanda Ababuze ababo turabakomeje. Ese mwadusobanurira uko mubara ijanisha ry'abakize? @RBCRwanda @RwandaHealth ?
166,2021-07-14,1415434245049307144,"RT @RBCRwanda: Igihe uri mu rugo warapimwe ugasanga ufite #COVID19, ugomba kwitwararika cyane kugira ngo utanduza abo mubana. Bisaba ko ujy…"
167,2021-07-14,1415431170595115013,@RBCRwanda @princenshiz @nsanzimanasabin Aba se inkingo bafashe zifite ubukana buruta izindi?natwe mwaziduha kuko b… https://t.co/uDdWE0TxsD
168,2021-07-14,1415429445054341122,"RT @RBCRwanda: Iyi virusi igenda yihinduranya ariko iguma ari imwe nubwo ishobora kongera ubukana. Iyo dufite ubu, mu bigaragara, ifite ubu…"
169,2021-07-14,1415429386409545728,RT @nsanzimanasabin: SARS COV-2 diagnosis is changing rapidly from long hrs/days of Q-RT PCR turn around time to RDTs in min—I believe self…
170,2021-07-14,1415428654839046150,"RT @HabitegekoFran1: Abana ba GS St Pièrre-Nkombo bakoze ATM machine barwanya gukora ku mafaranga kubera #COVID19,bakora moto itwarwa n'ama…"
171,2021-07-14,1415425124120006657,@amate_a @RBCRwanda I can’t agree more. Cudos to @DrDanielNgamije @nsanzimanasabin and the entire team @RBCRwanda a… https://t.co/ZxkcL0dvuD
172,2021-07-14,1415425048400306183,"RT @RwandaHealth: 14.07.2021 Amakuru Mashya | Update
 
Twihanganishije imiryango y’abagore bane b’imyaka 87 (Kigali), 65, 33 (Karongi), 47…"
173,2021-07-14,1415419863795998721,@RBCRwanda @princenshiz @nsanzimanasabin urukingo rwakabiri umuntu arubona gute se?
174,2021-07-14,1415419610434871297,"RT @RBCRwanda: In @RwandaGov's effort to increase oxygen production and distribution in Hospitals, @RwandaHealth and @RBCRwanda are procuri…"
175,2021-07-14,1415418758085107718,"RT @NewTimesRwanda: Rwanda Biomedical Centre (RBC) plans to introduce Covid-19 self-testing kits.

According to Dr. Sabin Nsanzimana, @RBCR…"
176,2021-07-14,1415418449489244163,@mutesi_lydie @RBCRwanda Wp kbx
177,2021-07-14,1415418210728415232,"RT @RBCRwanda: Birashoboka ko wakwandura #COVID19 kandi warakingiwe ariko biri ku kigero gito. Igihe bibayeho, urukingo rukurinda kuzahara.…"
178,2021-07-14,1415418209621225472,RT @princenshiz: Murakoze kubwubu busobanuro muduhaye   @nsanzimanasabin @RBCRwanda 🙏🏾
179,2021-07-14,1415412921723768835,RT @amate_a: Can we all agree that @RBCRwanda has outdone itself in health communication from the start of this COVID thing . From the cons…
180,2021-07-14,1415412692278464524,@princenshiz @nsanzimanasabin @RBCRwanda Nihe babariza ngo Nanjye mbaze?🥴🤌🏾
181,2021-07-14,1415412151574056967,@RwandaHealth @RBCRwanda @PrimatureRwanda mugabanye ikiguzi cyo kwipimisha Covid-19 . It’s way too much.
182,2021-07-14,1415411975702646784,RT @princenshiz: Murakoze kubwubu busobanuro muduhaye   @nsanzimanasabin @RBCRwanda 🙏🏾
183,2021-07-14,1415411830810370052,@princenshiz @nsanzimanasabin @RBCRwanda Cyazee 🙌🙌
184,2021-07-14,1415411377804660750,Murakoze kubwubu busobanuro muduhaye   @nsanzimanasabin @RBCRwanda 🙏🏾 https://t.co/dKQM21fe02
185,2021-07-14,1415409154554953728,"RT @RBCRwanda: Birashoboka ko wakwandura #COVID19 kandi warakingiwe ariko biri ku kigero gito. Igihe bibayeho, urukingo rukurinda kuzahara.…"
186,2021-07-14,1415408148907798530,@Zuba42648232 @mutesi_lydie @RBCRwanda Ayo makuru arakenewe kabsa
187,2021-07-14,1415407193172574209,@Rwandapolice @RBCRwanda @RNPSpokesperson  ku bantu bari bafite gukoresha control technique ku italiki ya 17 nyakan… https://t.co/w6NTerVBbY
188,2021-07-14,1415402907122470919,@GatundaH @NyagatareDistr @RwandaHealth @RBCRwanda @RwandaEast Imihigo irakomeje
189,2021-07-14,1415402687097626625,"📸 @ShemaInnocent12

@RwandaHealth
@RBCRwanda

@Rwanda_Sports
@AuroreMimosa
@RwandaVolleybal
@CAVBPress… https://t.co/6leeIDHk2H"
190,2021-07-14,1415401478240538633,RT @KARANGWASewase: @tuyiusiel2 @HabitegekoFran1 @MTNRwanda @NewTimesRwanda @IGIHE @rbarwanda @ktradiorw @oswaki @RwandaHealth @RBCRwanda @…
191,2021-07-14,1415401455683522566,@KARANGWASewase @HabitegekoFran1 @MTNRwanda @NewTimesRwanda @IGIHE @rbarwanda @ktradiorw @oswaki @RwandaHealth… https://t.co/Qte8sBlUxp
192,2021-07-14,1415401123377262592,RT @amate_a: Can we all agree that @RBCRwanda has outdone itself in health communication from the start of this COVID thing . From the cons…
193,2021-07-14,1415401021774381061,"RT @HabitegekoFran1: Abana ba GS St Pièrre-Nkombo bakoze ATM machine barwanya gukora ku mafaranga kubera #COVID19,bakora moto itwarwa n'ama…"
194,2021-07-14,1415400972159959053,"RT @anumino: My brothers &amp; Sisters #RwOT, one of the  guns we have to kill #COVID19 is JUST to #WearAMask &amp; protect our 🇷🇼
Make sure you fo…"
195,2021-07-14,1415400775983960066,"RT @HabitegekoFran1: Abana ba GS St Pièrre-Nkombo bakoze ATM machine barwanya gukora ku mafaranga kubera #COVID19,bakora moto itwarwa n'ama…"
196,2021-07-14,1415400458554908675,RT @WrrRwanda: Faith leaders of @KarongiDistr vow to improve COVID prevention measures during church services and appeal to their church me…
197,2021-07-14,1415400275171500046,RT @dkarusisi: Thank you @RBCRwanda for your service to the country. We are grateful 🙏🏾
198,2021-07-14,1415399924238364680,@tuyiusiel2 @HabitegekoFran1 @MTNRwanda @NewTimesRwanda @IGIHE @rbarwanda @ktradiorw @oswaki @RwandaHealth… https://t.co/vUuUFxCZXD
199,2021-07-14,1415398871530975249,@mutesi_lydie @RBCRwanda Njyewe mbanumva hagakozwe follow up kubintu bibabyatangajwe hagakurikiranwa ishyirwa mubikorwa kuribyo bintu
200,2021-07-14,1415397892391583746,@KARANGWASewase @HabitegekoFran1 @MTNRwanda @NewTimesRwanda @IGIHE @rbarwanda @ktradiorw @oswaki @RwandaHealth… https://t.co/CXaTWhCkVh
201,2021-07-14,1415396030888222725,@Nkurunz18680310 @GatundaH @NyagatareDistr @RwandaHealth @RBCRwanda @RwandaEast Tubarinyuma
202,2021-07-14,1415395841687367683,"RT @RBCRwanda: Birashoboka ko wakwandura #COVID19 kandi warakingiwe ariko biri ku kigero gito. Igihe bibayeho, urukingo rukurinda kuzahara.…"
203,2021-07-14,1415395067926298626,@GatundaH @NyagatareDistr @RwandaHealth @RBCRwanda @RwandaEast Ubuyobozi imbere natwe tubari inyuma tuzanye imbarag… https://t.co/GM28AEORe5
204,2021-07-14,1415395016348950530,Great Job @RBCRwanda https://t.co/XWHrfMofgB
205,2021-07-14,1415394633371328518,RT @amate_a: Can we all agree that @RBCRwanda has outdone itself in health communication from the start of this COVID thing . From the cons…
206,2021-07-14,1415394534066950147,@mutesi_lydie @RBCRwanda Nibagusubize numvireho. Murakoooze!
207,2021-07-14,1415394042209349636,@KicukiroDistr @Rwandapolice @CityofKigali @RwandaLocalGov @gatjmv @PudenceR @umusoso @RwandaHealth @RBCRwanda… https://t.co/lskRxqCjFv
208,2021-07-14,1415390063131860993,"RT @RBCRwanda: Birashoboka ko wakwandura #COVID19 kandi warakingiwe ariko biri ku kigero gito. Igihe bibayeho, urukingo rukurinda kuzahara.…"
209,2021-07-14,1415389113914691588,Faith leaders of @KarongiDistr vow to improve COVID prevention measures during church services and appeal to their… https://t.co/Dl9b8axsf3
210,2021-07-14,1415388006203207680,RT @amate_a: Can we all agree that @RBCRwanda has outdone itself in health communication from the start of this COVID thing . From the cons…
211,2021-07-14,1415387838842130433,RT @dkarusisi: Thank you @RBCRwanda for your service to the country. We are grateful 🙏🏾 https://t.co/0vqvbXQRsL
212,2021-07-14,1415386538754691080,@HabitegekoFran1 @MTNRwanda @NewTimesRwanda @IGIHE @rbarwanda @ktradiorw @oswaki @KARANGWASewase @RwandaHealth… https://t.co/f8L1jZlgTO
213,2021-07-14,1415386071324581895,The silence in the @CityofKigali while we wait for the yellow papers  is a loud noice to a world that has changed a… https://t.co/wzh1oaPsIV
214,2021-07-14,1415386029058674699,@GatundaH @NyagatareDistr @RwandaHealth @RBCRwanda @RwandaEast Abayozi  bacu batubereye maso byiza cyane
215,2021-07-14,1415385986524196870,"RT @RBCRwanda: Iyi virusi igenda yihinduranya ariko iguma ari imwe nubwo ishobora kongera ubukana. Iyo dufite ubu, mu bigaragara, ifite ubu…"
216,2021-07-14,1415385496121970688,RT @KARANGWASewase: @tuyiusiel2 @HabitegekoFran1 @MTNRwanda @NewTimesRwanda @IGIHE @rbarwanda @ktradiorw @oswaki @RwandaHealth @RBCRwanda @…
217,2021-07-14,1415385086086848512,@FerdinandUWIMAN @Radiorwanda_RBA @RwandaHealth @RBCRwanda @UWAYODivin @KagemeT @CityofKigali @Nyarugenge… https://t.co/Oi58dJkehn
218,2021-07-14,1415384824114724866,@KARANGWASewase @HabitegekoFran1 @MTNRwanda @NewTimesRwanda @IGIHE @rbarwanda @ktradiorw @oswaki @RwandaHealth… https://t.co/iZwE5EJgsd
219,2021-07-14,1415384065272844292,@FerdinandUWIMAN @Radiorwanda_RBA @RwandaHealth @RBCRwanda @UWAYODivin @KagemeT @CityofKigali @Nyarugenge… https://t.co/46uMdshMgR
220,2021-07-14,1415384003369111554,"RT @RBCRwanda: Birashoboka ko wakwandura #COVID19 kandi warakingiwe ariko biri ku kigero gito. Igihe bibayeho, urukingo rukurinda kuzahara.…"
221,2021-07-14,1415383667472486401,@tuyiusiel2 @HabitegekoFran1 @MTNRwanda @NewTimesRwanda @IGIHE @rbarwanda @ktradiorw @oswaki @RwandaHealth… https://t.co/PMYKEMWu8H
222,2021-07-14,1415383582433021953,"RT @HabitegekoFran1: Abana ba GS St Pièrre-Nkombo bakoze ATM machine barwanya gukora ku mafaranga kubera #COVID19,bakora moto itwarwa n'ama…"
223,2021-07-14,1415382510868090886,RT @amate_a: Can we all agree that @RBCRwanda has outdone itself in health communication from the start of this COVID thing . From the cons…
224,2021-07-14,1415382343154610177,@amate_a @LucyMbabazi @RBCRwanda Right
225,2021-07-14,1415381725979373569,@HabitegekoFran1 @MTNRwanda @NewTimesRwanda @IGIHE @rbarwanda @ktradiorw @oswaki @KARANGWASewase @RwandaHealth… https://t.co/MgEpELF0Ez
226,2021-07-14,1415381090726985730,"RT @HabitegekoFran1: Abana ba GS St Pièrre-Nkombo bakoze ATM machine barwanya gukora ku mafaranga kubera #COVID19,bakora moto itwarwa n'ama…"
227,2021-07-14,1415380849848197124,"RT @NewTimesRwanda: Rwanda Biomedical Centre (RBC) plans to introduce Covid-19 self-testing kits.

According to Dr. Sabin Nsanzimana, @RBCR…"
228,2021-07-14,1415380764569518088,RT @amate_a: Can we all agree that @RBCRwanda has outdone itself in health communication from the start of this COVID thing . From the cons…
229,2021-07-14,1415380431122358274,"RT @RBCRwanda: Iyi virusi igenda yihinduranya ariko iguma ari imwe nubwo ishobora kongera ubukana. Iyo dufite ubu, mu bigaragara, ifite ubu…"
230,2021-07-14,1415380309567225856,@RBCRwanda @Rwandapolice @princenshiz @nsanzimanasabin Ese ubwo uru ni rukingo nyabaki niba ntacyo rwakora ngo uwar… https://t.co/Po4LPqtUns
231,2021-07-14,1415380303858765824,@NizeyimanaOliv7 @FerdinandUWIMAN @Radiorwanda_RBA @RwandaHealth @RBCRwanda @UWAYODivin @KagemeT @CityofKigali… https://t.co/CMkM2rnwGH
232,2021-07-14,1415379756514676737,"RT @RBCRwanda: Birashoboka ko wakwandura #COVID19 kandi warakingiwe ariko biri ku kigero gito. Igihe bibayeho, urukingo rukurinda kuzahara.…"
233,2021-07-14,1415378559787544580,"RT @RBCRwanda: In @RwandaGov's effort to increase oxygen production and distribution in Hospitals, @RwandaHealth and @RBCRwanda are procuri…"
234,2021-07-14,1415378503004999680,"RT @RBCRwanda: Birashoboka ko wakwandura #COVID19 kandi warakingiwe ariko biri ku kigero gito. Igihe bibayeho, urukingo rukurinda kuzahara.…"
235,2021-07-14,1415378313103695873,RT @nsanzimanasabin: SARS COV-2 diagnosis is changing rapidly from long hrs/days of Q-RT PCR turn around time to RDTs in min—I believe self…
236,2021-07-14,1415378006353358850,"RT @NewTimesRwanda: Rwanda Biomedical Centre (RBC) plans to introduce Covid-19 self-testing kits.

According to Dr. Sabin Nsanzimana, @RBCR…"
237,2021-07-14,1415377883011375110,@RBCRwanda @kirehehospital @princenshiz @nsanzimanasabin Yego byumwihariko nkatwe abanyakirehe turikumupaka ningomb… https://t.co/2LI8l76d6P
238,2021-07-14,1415377713314111491,"RT @NewTimesRwanda: Rwanda Biomedical Centre (RBC) plans to introduce Covid-19 self-testing kits.

According to Dr. Sabin Nsanzimana, @RBCR…"
239,2021-07-14,1415377668585971718,"Niba urwaye #covid19 ukaba urwariye mu rugo, ubu butumwa ni ingenzi kuri wowe

@RwandaHealth @RBCRwanda… https://t.co/EAbTZLDBGj"
240,2021-07-14,1415377305778675712,"@RBCRwanda @princenshiz @nsanzimanasabin Uwo mwana, kwatirinze ngwarinde twese. Please wear your mask"
241,2021-07-14,1415376379223412741,@BebezaKing @FerdinandUWIMAN @Radiorwanda_RBA @RwandaHealth @RBCRwanda @UWAYODivin @KagemeT @CityofKigali… https://t.co/2iDkcbrZ8s
242,2021-07-14,1415376015640178690,"RT @NewTimesRwanda: Rwanda Biomedical Centre (RBC) plans to introduce Covid-19 self-testing kits.

According to Dr. Sabin Nsanzimana, @RBCR…"
243,2021-07-14,1415375844739006468,"RT @RBCRwanda: Birashoboka ko wakwandura #COVID19 kandi warakingiwe ariko biri ku kigero gito. Igihe bibayeho, urukingo rukurinda kuzahara.…"
244,2021-07-14,1415375582293004289,@FerdinandUWIMAN @Radiorwanda_RBA @RwandaHealth @RBCRwanda @UWAYODivin @KagemeT @CityofKigali @Nyarugenge… https://t.co/7c3PtByFuI
245,2021-07-14,1415373310053978113,"RT @HabitegekoFran1: Abana ba GS St Pièrre-Nkombo bakoze ATM machine barwanya gukora ku mafaranga kubera #COVID19,bakora moto itwarwa n'ama…"
246,2021-07-14,1415373300415479808,@FerdinandUWIMAN @Radiorwanda_RBA @RwandaHealth @RBCRwanda @UWAYODivin @KagemeT @CityofKigali @Nyarugenge… https://t.co/QAVQT1Ztmz
247,2021-07-14,1415372598293192708,"RT @RBCRwanda: Birashoboka ko wakwandura #COVID19 kandi warakingiwe ariko biri ku kigero gito. Igihe bibayeho, urukingo rukurinda kuzahara.…"
248,2021-07-14,1415372593159360515,"RT @RBCRwanda: Birashoboka ko wakwandura #COVID19 kandi warakingiwe ariko biri ku kigero gito. Igihe bibayeho, urukingo rukurinda kuzahara.…"
249,2021-07-14,1415371906291834891,"RT @RBCRwanda: Iyi virusi igenda yihinduranya ariko iguma ari imwe nubwo ishobora kongera ubukana. Iyo dufite ubu, mu bigaragara, ifite ubu…"
250,2021-07-14,1415371744735633411,@mutesi_lydie @RBCRwanda @mutesi_lydie icyo kibazo ni sawa @RBCRwanda dutegereje kuva igisubizo cg namwe #ikibazo k… https://t.co/0xaXjHGh64
251,2021-07-14,1415371516863303680,"RT @RBCRwanda: Birashoboka ko wakwandura #COVID19 kandi warakingiwe ariko biri ku kigero gito. Igihe bibayeho, urukingo rukurinda kuzahara.…"
252,2021-07-14,1415371454925914115,Kurikira ikiganiro #Ejosikera cy’uyu munsi gifite insanganyamatsiko igira iti:« Kutaba ntibindeba » aka kanya kuri… https://t.co/aRXbUpQwfL
253,2021-07-14,1415370945536081929,@FerdinandUWIMAN @Radiorwanda_RBA @RwandaHealth @RBCRwanda @UWAYODivin @KagemeT @CityofKigali @Nyarugenge… https://t.co/mNT5d50ceP
254,2021-07-14,1415370312611414019,@FerdinandUWIMAN @Radiorwanda_RBA @RwandaHealth @RBCRwanda @UWAYODivin @KagemeT @CityofKigali @Nyarugenge… https://t.co/pad6uFzrqW
255,2021-07-14,1415369899455787012,"RT @emmanuel_2050: Iyo utazi icyerekezo cy'umuyaga ntukina n'ifu y'urusenda

#rubyiruko, rungano tureke gukomeza gukina na #COVID19, ni twu…"
256,2021-07-14,1415369386987294724,@Kayisire_Jr @FerdinandUWIMAN @Radiorwanda_RBA @RwandaHealth @RBCRwanda @UWAYODivin @KagemeT @CityofKigali… https://t.co/nkM2cY1xBS
257,2021-07-14,1415369064696979460,RT @amate_a: Can we all agree that @RBCRwanda has outdone itself in health communication from the start of this COVID thing . From the cons…
258,2021-07-14,1415369018106650626,RT @AngelMutabaruka: Uyu mugabo yitwa #Jacques bamuhimba #Keza arwaye mu mutwe. Buri mugoroba aba akubura ku isoko rya #Nyamirambo .  Ese n…
259,2021-07-14,1415368970618740745,"RT @emmanuel_2050: Iyo utazi icyerekezo cy'umuyaga ntukina n'ifu y'urusenda

#rubyiruko, rungano tureke gukomeza gukina na #COVID19, ni twu…"
260,2021-07-14,1415368960929898496,@FerdinandUWIMAN @Osee_w_i_Rwanda @Radiorwanda_RBA @RwandaHealth @RBCRwanda @UWAYODivin @KagemeT @CityofKigali… https://t.co/jTyA5pm7M5
261,2021-07-14,1415368276801163268,"RT @RBCRwanda: Birashoboka ko wakwandura #COVID19 kandi warakingiwe ariko biri ku kigero gito. Igihe bibayeho, urukingo rukurinda kuzahara.…"
262,2021-07-14,1415368078179901455,@sebuharara @Annemwiza @RBCRwanda Urabeshye wishyura consultance ntibagupima utabanje kubonana ma Muganga ngo baguk… https://t.co/jom6pDtTML
263,2021-07-14,1415367445326573568,RT @amate_a: Can we all agree that @RBCRwanda has outdone itself in health communication from the start of this COVID thing . From the cons…
264,2021-07-14,1415366563813896194,RT @amate_a: Can we all agree that @RBCRwanda has outdone itself in health communication from the start of this COVID thing . From the cons…
265,2021-07-14,1415366004868362247,"RT @Annemwiza: Nuko @RBCRwanda iti kwipimisha covid mu bigo nderabuzima (ku bahuye n'abafite covid) ni ubuntu. Ntugeze yo, bati : urishyura…"
266,2021-07-14,1415365745287090179,@Zuba42648232 @mutesi_lydie @RBCRwanda Natwe mutubwire aho hantu nukuri.
267,2021-07-14,1415365158138953735,@amate_a @RBCRwanda We are grateful for all the hard work you do daily @RBCRwanda.
268,2021-07-14,1415364763626913796,"RT @RBCRwanda: Birashoboka ko wakwandura #COVID19 kandi warakingiwe ariko biri ku kigero gito. Igihe bibayeho, urukingo rukurinda kuzahara.…"
269,2021-07-14,1415364259803013121,RT @dkarusisi: Thank you @RBCRwanda for your service to the country. We are grateful 🙏🏾
270,2021-07-14,1415364150633639946,Thank you @RBCRwanda for your service to the country. We are grateful 🙏🏾 https://t.co/0vqvbXQRsL
271,2021-07-14,1415363985856241669,"RT @RBCRwanda: Birashoboka ko wakwandura #COVID19 kandi warakingiwe ariko biri ku kigero gito. Igihe bibayeho, urukingo rukurinda kuzahara.…"
272,2021-07-14,1415363929178529802,RT @amate_a: Can we all agree that @RBCRwanda has outdone itself in health communication from the start of this COVID thing . From the cons…
273,2021-07-14,1415363419256012804,"RT @RBCRwanda: Birashoboka ko wakwandura #COVID19 kandi warakingiwe ariko biri ku kigero gito. Igihe bibayeho, urukingo rukurinda kuzahara.…"
274,2021-07-14,1415362978409484294,"RT @RBCRwanda: Birashoboka ko wakwandura #COVID19 kandi warakingiwe ariko biri ku kigero gito. Igihe bibayeho, urukingo rukurinda kuzahara.…"
275,2021-07-14,1415362646182928391,@amate_a @RBCRwanda Q https://t.co/Vf9Lgrw2JC
276,2021-07-14,1415362434932559874,@mutesi_lydie @RBCRwanda Nubwo wanyura muri consultation wishyura 10K cg 15K muri Legacy clinics.
277,2021-07-14,1415361825844125714,@Annemwiza @RBCRwanda Ark ye murasetsa koko!! Ubuntu ark butandukanye nubusa. Kuko Ubuntu ugira icyo utanga ark kid… https://t.co/XyEMMwN9ZV
278,2021-07-14,1415361532117102597,"RT @kirehehospital: Today, in a hand over ceremony held at @Kirehe District Hospital Mr. Nshimiyimana Dieudonne, the Newly appointed DAF of…"
279,2021-07-14,1415359898091761667,RT @amate_a: Can we all agree that @RBCRwanda has outdone itself in health communication from the start of this COVID thing . From the cons…
280,2021-07-14,1415359831993634819,"RT @RBCRwanda: Birashoboka ko wakwandura #COVID19 kandi warakingiwe ariko biri ku kigero gito. Igihe bibayeho, urukingo rukurinda kuzahara.…"
281,2021-07-14,1415359599381725189,"RT @HabitegekoFran1: Abana ba GS St Pièrre-Nkombo bakoze ATM machine barwanya gukora ku mafaranga kubera #COVID19,bakora moto itwarwa n'ama…"
282,2021-07-14,1415359596462493709,"RT @HabitegekoFran1: Abana ba GS St Pièrre-Nkombo bakoze ATM machine barwanya gukora ku mafaranga kubera #COVID19,bakora moto itwarwa n'ama…"
283,2021-07-14,1415354702062030856,"Today, in a hand over ceremony held at @Kirehe District Hospital Mr. Nshimiyimana Dieudonne, the Newly appointed DA… https://t.co/cLyFVdz9xi"
284,2021-07-14,1415353832381599747,"RT @NewTimesRwanda: Rwanda Biomedical Centre (RBC) plans to introduce Covid-19 self-testing kits.

According to Dr. Sabin Nsanzimana, @RBCR…"
285,2021-07-14,1415353309389545472,"RT @RajatMadhok: @amate_a @RBCRwanda I would agree with that a 100% 
@nsanzimanasabin @niyingabira 🙏🏽🙏🏽🙏🏽"
286,2021-07-14,1415353274362998786,RT @amate_a: Can we all agree that @RBCRwanda has outdone itself in health communication from the start of this COVID thing . From the cons…
287,2021-07-14,1415351600722370566,@HabitegekoFran1 @emmamarie2011 @MTNRwanda @NewTimesRwanda @IGIHE @rbarwanda @ktradiorw @oswaki @KARANGWASewase… https://t.co/o6ilLFqKOd
288,2021-07-14,1415349342664265728,@RUHUMURIZA @FerdinandUWIMAN @Radiorwanda_RBA @RwandaHealth @RBCRwanda @UWAYODivin @KagemeT @CityofKigali… https://t.co/G69ib6i0QM
289,2021-07-14,1415349067840897024,"RT @HabitegekoFran1: Abana ba GS St Pièrre-Nkombo bakoze ATM machine barwanya gukora ku mafaranga kubera #COVID19,bakora moto itwarwa n'ama…"
290,2021-07-14,1415348941726666754,"RT @HabitegekoFran1: Abana ba GS St Pièrre-Nkombo bakoze ATM machine barwanya gukora ku mafaranga kubera #COVID19,bakora moto itwarwa n'ama…"
291,2021-07-14,1415345283563671562,"RT @NewTimesRwanda: Rwanda Biomedical Centre (RBC) plans to introduce Covid-19 self-testing kits.

According to Dr. Sabin Nsanzimana, @RBCR…"
292,2021-07-14,1415345034740867079,"RT @NewTimesRwanda: Rwanda Biomedical Centre (RBC) plans to introduce Covid-19 self-testing kits.

According to Dr. Sabin Nsanzimana, @RBCR…"
293,2021-07-14,1415344125654835206,"RT @RBCRwanda: Birashoboka ko wakwandura #COVID19 kandi warakingiwe ariko biri ku kigero gito. Igihe bibayeho, urukingo rukurinda kuzahara.…"
294,2021-07-14,1415343182888439809,"RT @RBCRwanda: Iyi virusi igenda yihinduranya ariko iguma ari imwe nubwo ishobora kongera ubukana. Iyo dufite ubu, mu bigaragara, ifite ubu…"
295,2021-07-14,1415343174650826752,"RT @RBCRwanda: Birashoboka ko wakwandura #COVID19 kandi warakingiwe ariko biri ku kigero gito. Igihe bibayeho, urukingo rukurinda kuzahara.…"
296,2021-07-14,1415343076281929742,"@Annemwiza @RBCRwanda None ibyo byabereye hehe? Njye n'ubu mvuye kwipimisha, nta kintu na kimwe nishyuye"
297,2021-07-14,1415342947927744520,@AngelMutabaruka @Nyarugenge @CityofKigali @RwandaHealth @RBCRwanda @HumanRightsRW Nkabo nebenshi nicyibazo
298,2021-07-14,1415342056998850568,"RT @RBCRwanda: Birashoboka ko wakwandura #COVID19 kandi warakingiwe ariko biri ku kigero gito. Igihe bibayeho, urukingo rukurinda kuzahara.…"
299,2021-07-14,1415340821113540615,RT @UwitonzeH: @USAmbRwanda @RwandaHealth @RBCRwanda @USAIDRwanda @CDCRwanda @USAfricaCommand Dear Ambassador thank you for your generosity…
300,2021-07-14,1415340301036761092,@FerdinandUWIMAN @Radiorwanda_RBA @RwandaHealth @RBCRwanda @UWAYODivin @KagemeT @CityofKigali @Nyarugenge… https://t.co/AVZ1jTzH3d
301,2021-07-14,1415340291859562496,@FerdinandUWIMAN @Radiorwanda_RBA @RwandaHealth @RBCRwanda @UWAYODivin @KagemeT @CityofKigali @Nyarugenge… https://t.co/OH6OR29ohX
302,2021-07-14,1415339794817748994,"RT @NewTimesRwanda: Rwanda Biomedical Centre (RBC) plans to introduce Covid-19 self-testing kits.

According to Dr. Sabin Nsanzimana, @RBCR…"
303,2021-07-14,1415339787272208388,@rmichany @RBCRwanda Ashwiii wivurije mu ivuriro ryigenga 10K ntabwo agabanywa sha
304,2021-07-14,1415339302129709058,@FerdinandUWIMAN @Osee_w_i_Rwanda @Radiorwanda_RBA @RwandaHealth @RBCRwanda @UWAYODivin @KagemeT @CityofKigali… https://t.co/0igVrRjmmT
305,2021-07-14,1415339236732047360,"RT @RBCRwanda: Birashoboka ko wakwandura #COVID19 kandi warakingiwe ariko biri ku kigero gito. Igihe bibayeho, urukingo rukurinda kuzahara.…"
306,2021-07-14,1415339190905155588,"RT @rbarwanda: Umuyobozi Mukuru wa @RBCRwanda, @nsanzimanasabin yatangaje ko mu gihe cya vuba mu #Rwanda hatangira uburyo bushya buzatuma u…"
